id_review,caption,relative_date,retrieval_date,rating,username,n_review_user,n_photo_user,url_user
ChZDSUhNMG9nS0VJQ0FnSUQyN2R5ZVJ3EAE,"As a museum, this place is almost not worth a visit unless you have too much free time during your visit in Paris. I am glad I was here for an event. For that purpose the caves and the hidden location offer a very different experience than if simply going to a restaurant",,2024-12-28 16:16:25.594221,,バルトシュ,"1,703",https://www.google.com/maps/contrib/115161031889816720986/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSURRanRfd2R3EAE,"We were there at a company event for wine and cheese tasting. The somelier was very friendly and helped the team interact. The wine and cheese was great and the baguettes kept coming in. Then we had a tour of the museum followed by a delicious meal. The location is great and you can take a stroll by the Eiffel tower, in about 5 minutes. Highly recommended!",,2024-12-28 16:16:25.594221,,B V,369,https://www.google.com/maps/contrib/114009452371466181118/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUN3bnJqZU9BEAE,"We held a team-building meeting here, and the owners arranged for a small meeting space in the restaurant.  After the meeting, we had a delicious meal followed by a wine-tasting challenge to see who could place the wines with their regions.  This is a great place for small get-togethers, and the meal and wine were good.",,2024-12-28 16:16:25.595221,,John Miller,299,https://www.google.com/maps/contrib/102672966160232279469/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNNdF9qUjh3RRAB,"I've been here several times, it's a staple on our Paris visits. Very cool way to spend a couple of hours. Not usually too crowded and the wind and cheese tasting at the end are a brilliant finish.",,2024-12-28 16:16:25.595221,,Kim Stuart,406,https://www.google.com/maps/contrib/107026709533414964210/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSURtb3BmZ2lRRRAB,"Hidden gem in the 16th distrikt, where you need to take your time to wonder around slowly reading the many informations and looking at the rich collection of large and many tiny objects. My favorite part was the ticket with the glass of wine and the President of the association who explained and took time to speak to us at the end of the visit. Wondering in the tunnels once quarries along the Seine is like a travel in history, although I would say it is not a very commercial museum, it is small and private and you need to take your time here. You can buy wines from 12 euro to 1900 euro and they also do wine tasting courses we saw going on in one of the vaults. The courtyard outside the museum is so Paris like and just a beauty to the eyes. Very kind people at the entrance, which makes all the difference.",,2024-12-28 16:16:25.595221,,Laura Sundin,28,https://www.google.com/maps/contrib/103924776701694751514/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSURRa04taHRBRRAB,"I'm sure the content of the museum was thoughtfully put together, but the audio guides we received wouldn't stay on more than a few minutes and the front desk repeately insisted they were fine.  The exibits are full of awkward wax figures, and the real highlight was the collection of inappropriate bottle openers.  At the end we received a glass of wine, which was much needed.  Not an experience I would recommend.",,2024-12-28 16:16:25.596220,,Matthew Sebastian-Barnes,72,https://www.google.com/maps/contrib/109193062671969739990/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNPNk9xT2p3RRAB,"The tour includes a free glass of wine, but you will want to try more after watching and hearing everything that Le Musee du Vin has to offer.",,2024-12-28 16:16:29.805200,,Dan Huma,215,https://www.google.com/maps/contrib/108686646720529844659/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUN1dmJPdWZ3EAE,Definitely my favourite wine museum in Bordeaux. Lovely experience with the wine tasting which you only get from independent businesses.,,2024-12-28 16:16:29.805200,,Calum Kelly,1,https://www.google.com/maps/contrib/110327148019633521134/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNBcGFMMHRRRRAB,I went here when I was 20. My favorite part of the museum is not only the tasting but also how Napoleon used to sneak through an underground tunnel late at night when he couldn't sleep. He would have some wine to help him sleep.,,2024-12-28 16:16:29.806200,,Ariyada Vadasz,242,https://www.google.com/maps/contrib/109258532806021936135/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUR3bk9EZWR3EAE,Nothing special. We wanted to do the wine tasting as well. But the personal apparently did not understand us. We were given just a glass of wine that goes with the museum entrance ticket.,,2024-12-28 16:16:29.806200,,Anastasiia Nikolaeva,11,https://www.google.com/maps/contrib/111543394810569951168/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNpbktXenBRRRAB,"Interesting place, small and great, The nice lady there explained about the wine and recommended two great ones. Super fun winter date place in Paris, or just a fun afternoon with friends in paris",,2024-12-28 16:16:29.806200,,HADAR S,0,https://www.google.com/maps/contrib/118085426128602750941/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUMyaXZTRlh3EAE,"Very unique visit in Paris! The wine tastiing is highly recommended, the œnologues there will help you find a wine to your taste!",,2024-12-28 16:16:29.807201,,Vinzo Hache,431,https://www.google.com/maps/contrib/114618645722066045906/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNnOXZUWE9nEAE,Descriptions aren't in english but you can listen to the audio handset. The tasting isn't anything spectacular but they have lots of historic wine equipment and memorabilia.,,2024-12-28 16:16:29.807201,,Audrey Shiu,121,https://www.google.com/maps/contrib/117246141073548859432/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNnal9Ma2FBEAE,I drank a glass of wine after seeing around with 13EUR. Sommelier introduces the wine that is good wine from bordeaux at 2008. However it is 'Bouchonne'. I smells vinegar from the wine. Sommelier tolds me that it is for old vintage. It's ridiculous. As I know that wines doesn't have vinegar smell at most 2008 vintage. I don't know that he doesn't know 'Bouchonne' or not. Anyway I could get back other wine (2009) after several complaint and it has an expected Bordeaux smell. I will never go again.,,2024-12-28 16:16:29.807201,,Jinwoo Song,1,https://www.google.com/maps/contrib/106841804725539974246/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUQteXRhbFR3EAE,"Great place, very romantic to have a lunch, which was great. Best lamb I had for an eternity. Will come back!",,2024-12-28 16:16:29.808201,,A P,19,https://www.google.com/maps/contrib/100578482518670830593/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNnNUl1NlhBEAE,"Typical place for company event. Very good location outside. Inside it’s terrible as, it becomes really hot and not ventilated. Food was nothing more than basic, wine tasting was nothing more than a joke. Staff was ok.",,2024-12-28 16:16:29.808201,,Umberto M,696,https://www.google.com/maps/contrib/114826303465066018115/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNnNF9Qc1RBEAE,"I struggle to give it two stars. There was no organization, not chronologically or numerically. It was very confusing. I paid attention the whole time and tried to learn but I can't say I left with any enlightening information. The one free wine tasting wasn't anything to write home about either.",,2024-12-28 16:16:33.971955,,Madison Judkins,57,https://www.google.com/maps/contrib/112709789508682582477/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNHeElPYmZ3EAE,"Highly recommended museum, perfect for wine lovers (but not only 🙂), great place. Monique the wine educator is the best! …",,2024-12-28 16:16:33.971955,,Ori K,7,https://www.google.com/maps/contrib/106294059613472693915/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUQyeXBmWVV3EAE,Interesting to spend a coupe of hours I Paris studying French wine history and finishing it off with a glad of rather rare French wine. Price worth!,,2024-12-28 16:16:33.972956,,Johnny Backman,208,https://www.google.com/maps/contrib/109726222233078999293/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSURvdjlhN0pREAE,Great place with all kinds of wine making instruments throughout the ages. The owners were so fantastic!,,2024-12-28 16:16:33.972956,,Becky Roach,89,https://www.google.com/maps/contrib/114080945345794776107/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUN4czV2MTJnRRAB,Great experience in a beautiful cellar and a wonderful wine and cheese tasting,,2024-12-28 16:16:33.972956,,Isabel van Walree,6,https://www.google.com/maps/contrib/117918105809167870651/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSURad3JtYWt3RRAB,Fairly expensive for such a short visit. Displays and explanation could be improved in my opinion,,2024-12-28 16:16:33.973956,,Francois Ganneau,99,https://www.google.com/maps/contrib/109565740332387420702/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNnbGZpalh3EAE,13 euro to walk through a musky mannequin display and drink one glass of a 6 euro bottle of wine.,,2024-12-28 16:16:33.973956,,LostDog Toby,15,https://www.google.com/maps/contrib/108167300782279801852/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUN3dzR2ajh3RRAB,"Just the ambiance and the nice location is one star worth, the rest is not my style (food, wine and coffee)",,2024-12-28 16:16:33.973956,,Peter Scherer,140,https://www.google.com/maps/contrib/100520556946391494481/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSURlMzRlRGxRRRAB,"Great food and fantastic wine, highly recommend",,2024-12-28 16:16:33.973956,,Shaun Conway,81,https://www.google.com/maps/contrib/111544519512108413024/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUQwd0tUWk1nEAE,Lot's of winemaking artifacts. Glass of wine was not a full pour and quite floral.,,2024-12-28 16:16:33.974956,,Jeff G,0,https://www.google.com/maps/contrib/116364033348346589205/reviews?hl=en
